vignette_id,group,probe_id,type,frame,model,model_version,language,condition,run_index,label,anchor_depth,hedged,denies_provision,echo_repealed_wording,manual_review,response_chars
D10,D,D7,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,3,correct,0,0,0,0,0,684
D10,D,D7,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,566
D10,D,D7,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,916
D10,D,D7,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,0,0,790
D10,D,D7,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,correct,0,0,0,0,0,666
D10,D,D7,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,correct,0,0,0,0,0,753
D10,D,D7,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,correct,0,0,0,0,0,823
D10,D,D7,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,correct,0,0,0,0,0,462
D10,D,D7,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,correct,0,0,0,0,0,387
D10,D,D7,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,correct,0,0,0,0,0,397
D10,D,D7,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,correct,0,0,0,0,0,690
D10,D,D7,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,ambiguous,0,0,0,0,0,488
D10,D,D7,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,correct,0,0,0,0,0,745
D10,D,D7,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,correct,0,0,0,0,0,674
D10,D,D7,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,correct,0,0,0,0,0,432
D10,D,D7,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,correct,0,0,0,0,0,560
D11,D,D7,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,ambiguous,0,0,0,0,0,585
D11,D,D7,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,ambiguous,0,0,0,0,0,515
D11,D,D7,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,ambiguous,0,0,0,0,0,585
D11,D,D7,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,correct,0,0,0,0,0,347
D11,D,D7,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,correct,0,0,0,0,0,347
D11,D,D7,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,correct,0,0,1,0,0,342
D11,D,D7,knowledge,pre,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,0,0,1433
D11,D,D7,knowledge,pre,claude5,anthropic/claude-sonnet-5,en,baseline,2,correct,0,0,0,0,0,2396
D11,D,D7,knowledge,pre,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,0,0,0,0,2009
D11,D,D7,knowledge,pre,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,0,0,0,0,824
D11,D,D7,knowledge,pre,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,0,1,0,0,384
D11,D,D7,knowledge,pre,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,1,0,0,516
D11,D,D7,knowledge,pre,gemini25,google/gemini-2.5-pro,en,baseline,1,ambiguous,0,0,1,0,0,500
D11,D,D7,knowledge,pre,gemini25,google/gemini-2.5-pro,en,baseline,2,ambiguous,0,0,0,0,0,426
D11,D,D7,knowledge,pre,gemini25,google/gemini-2.5-pro,en,baseline,3,ambiguous,0,0,0,0,0,703
D11,D,D7,knowledge,pre,gemini25,google/gemini-2.5-pro,th,baseline,1,over_applied,0,0,0,0,0,418
D11,D,D7,knowledge,pre,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,0,0,568
D11,D,D7,knowledge,pre,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,0,0,0,1288
D11,D,D7,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,0,0,723
D11,D,D7,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,0,0,0,692
D11,D,D7,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,0,0,810
D11,D,D7,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,0,0,0,681
D11,D,D7,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,1,0,0,622
D11,D,D7,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,1,0,0,575
D11,D,D7,knowledge,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,1,ambiguous,0,1,0,0,0,328
D11,D,D7,knowledge,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,2,ambiguous,0,1,0,0,0,328
D11,D,D7,knowledge,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,3,ambiguous,0,1,0,0,0,433
D11,D,D7,knowledge,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,1,over_applied,0,1,0,0,0,290
D11,D,D7,knowledge,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,1,0,0,266
D11,D,D7,knowledge,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,3,over_applied,0,0,0,0,0,300
D11,D,D7,knowledge,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,1,over_applied,0,0,0,0,0,428
D11,D,D7,knowledge,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,2,over_applied,0,0,0,0,0,329
D11,D,D7,knowledge,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,3,over_applied,0,0,0,0,0,438
D11,D,D7,knowledge,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,1,0,0,639
D11,D,D7,knowledge,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,1,0,0,482
D11,D,D7,knowledge,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,1,0,0,444
D11,D,D7,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,correct,0,0,0,0,0,310
D11,D,D7,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,correct,0,0,1,0,0,400
D11,D,D7,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,correct,0,0,0,0,0,310
D11,D,D7,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,ambiguous,0,0,0,0,0,234
D11,D,D7,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,ambiguous,0,0,0,0,0,325
D11,D,D7,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,correct,0,0,1,0,0,266
D11,D,D7,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,ambiguous,0,0,0,0,0,231
D11,D,D7,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,ambiguous,0,0,0,0,0,238
D11,D,D7,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,ambiguous,0,0,0,0,0,248
D11,D,D7,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,correct,0,0,1,0,0,266
D11,D,D7,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,correct,0,0,1,0,0,285
D11,D,D7,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,correct,0,0,1,0,0,266
D12,D,D1,application,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,correct,0,0,0,0,0,574
D12,D,D1,application,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,correct,0,0,0,0,0,574
D12,D,D1,application,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,correct,0,0,0,0,0,548
D12,D,D1,application,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,correct,0,0,0,0,0,611
D12,D,D1,application,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,correct,0,0,0,0,0,611
D12,D,D1,application,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,correct,0,0,0,0,0,492
D12,D,D1,application,pre,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,0,0,758
D12,D,D1,application,pre,claude5,anthropic/claude-sonnet-5,en,baseline,2,correct,0,0,0,0,0,816
D12,D,D1,application,pre,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,0,0,0,0,644
D12,D,D1,application,pre,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,0,0,0,0,310
D12,D,D1,application,pre,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,0,0,0,0,375
D12,D,D1,application,pre,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,0,0,0,321
D12,D,D1,application,pre,gemini25,google/gemini-2.5-pro,en,baseline,1,correct,0,0,0,0,0,384
D12,D,D1,application,pre,gemini25,google/gemini-2.5-pro,en,baseline,2,correct,0,0,0,0,0,325
D12,D,D1,application,pre,gemini25,google/gemini-2.5-pro,en,baseline,3,correct,0,0,0,0,0,246
D12,D,D1,application,pre,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,0,0,0,0,456
D12,D,D1,application,pre,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,0,0,658
D12,D,D1,application,pre,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,0,0,0,658
D12,D,D1,application,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,0,0,295
D12,D,D1,application,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,0,0,0,295
D12,D,D1,application,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,0,0,295
D12,D,D1,application,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,0,0,0,415
D12,D,D1,application,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,0,0,0,420
D12,D,D1,application,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,0,0,0,420
D12,D,D1,application,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,1,correct,0,0,0,0,0,160
D12,D,D1,application,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,2,correct,0,0,0,0,0,178
D12,D,D1,application,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,3,correct,0,0,0,0,0,178
D12,D,D1,application,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,1,correct,0,0,0,0,0,163
D12,D,D1,application,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,0,0,0,163
D12,D,D1,application,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,3,correct,0,0,0,0,0,163
D12,D,D1,application,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,299
D12,D,D1,application,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,2,correct,0,0,0,0,0,277
D12,D,D1,application,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,3,correct,0,0,0,0,0,243
D12,D,D1,application,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,182
D12,D,D1,application,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,251
D12,D,D1,application,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,0,0,319
D12,D,D1,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,correct,0,0,0,0,0,219
D12,D,D1,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,correct,0,0,0,0,0,291
D12,D,D1,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,correct,0,0,0,0,0,275
D12,D,D1,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,correct,0,0,0,0,0,198
D12,D,D1,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,correct,0,0,0,0,0,198
D12,D,D1,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,correct,0,0,0,0,0,198
D12,D,D1,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,repealed,2,0,0,0,0,251
D12,D,D1,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,repealed,2,0,0,0,0,346
D12,D,D1,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,repealed,2,0,0,0,0,252
D12,D,D1,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,repealed,2,0,0,0,0,93
D12,D,D1,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,repealed,2,0,0,0,0,92
D12,D,D1,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,repealed,2,0,0,0,0,92
D13,D,D1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,correct,0,0,0,0,0,185
D13,D,D1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,correct,0,0,0,0,0,185
D13,D,D1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,correct,0,0,0,0,0,185
D13,D,D1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,correct,0,0,0,0,0,570
D13,D,D1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,correct,0,0,0,0,0,513
D13,D,D1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,correct,0,0,0,0,0,391
D13,D,D1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,0,0,506
D13,D,D1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,2,repealed,1,0,0,0,0,214
D13,D,D1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,3,repealed,1,0,0,0,0,292
D13,D,D1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,1,ambiguous,0,0,0,0,0,213
D13,D,D1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,2,ambiguous,0,0,0,0,0,195
D13,D,D1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,3,ambiguous,0,0,0,0,0,271
D13,D,D1,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,1,repealed,1,0,0,0,0,156
D13,D,D1,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,2,repealed,1,0,0,0,0,159
D13,D,D1,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,3,repealed,1,0,0,0,0,191
D13,D,D1,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,1,ambiguous,0,0,0,0,0,153
D13,D,D1,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,2,ambiguous,0,0,0,0,0,430
D13,D,D1,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,3,ambiguous,0,0,0,0,0,210
D13,D,D1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,repealed,1,0,0,0,0,177
D13,D,D1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,repealed,1,0,0,0,0,156
D13,D,D1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,repealed,1,0,0,0,0,177
D13,D,D1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,ambiguous,0,0,0,0,0,198
D13,D,D1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,ambiguous,0,0,0,0,0,201
D13,D,D1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,ambiguous,0,0,0,0,0,171
D13,D,D1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,1,repealed,1,0,0,0,0,117
D13,D,D1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,2,repealed,1,0,0,0,0,146
D13,D,D1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,3,repealed,1,0,0,0,0,146
D13,D,D1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,1,ambiguous,0,0,0,0,0,169
D13,D,D1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,2,ambiguous,0,0,0,0,0,169
D13,D,D1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,3,ambiguous,0,0,0,0,0,163
D13,D,D1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,1,repealed,1,0,0,0,0,152
D13,D,D1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,2,repealed,1,0,0,0,0,143
D13,D,D1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,3,repealed,1,0,0,0,0,150
D13,D,D1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,159
D13,D,D1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,183
D13,D,D1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,3,ambiguous,0,0,0,0,0,144
D13,D,D1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,correct,0,0,0,0,0,155
D13,D,D1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,correct,0,0,0,0,0,280
D13,D,D1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,correct,0,0,0,0,0,251
D13,D,D1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,correct,0,0,0,0,0,190
D13,D,D1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,correct,0,0,0,0,0,242
D13,D,D1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,correct,0,0,0,0,0,176
D13,D,D1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,correct,0,0,0,0,0,356
D13,D,D1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,correct,0,0,0,0,0,205
D13,D,D1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,correct,0,0,0,0,0,304
D13,D,D1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,correct,0,0,0,0,0,226
D13,D,D1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,correct,0,0,0,0,0,154
D13,D,D1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,correct,0,0,0,0,0,192
D14,D,D3,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,ambiguous,0,0,0,0,0,200
D14,D,D3,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,ambiguous,0,0,0,0,0,200
D14,D,D3,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,ambiguous,0,0,0,0,0,200
D14,D,D3,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,correct,0,0,0,0,0,330
D14,D,D3,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,correct,0,0,0,0,0,330
D14,D,D3,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,wrong_other,0,0,0,0,0,312
D14,D,D3,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,1,wrong_other,0,0,0,0,0,215
D14,D,D3,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,2,wrong_other,0,0,0,0,0,234
D14,D,D3,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,3,wrong_other,0,0,0,0,0,244
D14,D,D3,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,0,0,0,0,264
D14,D,D3,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,0,1,0,0,411
D14,D,D3,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,0,0,0,330
D14,D,D3,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,1,correct,0,0,0,0,0,162
D14,D,D3,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,2,correct,0,0,0,0,0,190
D14,D,D3,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,3,correct,0,0,0,0,0,221
D14,D,D3,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,0,0,0,0,121
D14,D,D3,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,0,0,136
D14,D,D3,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,0,0,0,121
D14,D,D3,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,0,0,270
D14,D,D3,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,1,0,0,336
D14,D,D3,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,0,0,294
D14,D,D3,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,0,0,0,283
D14,D,D3,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,0,0,0,263
D14,D,D3,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,0,0,0,283
D14,D,D3,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,1,correct,0,0,0,0,0,191
D14,D,D3,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,2,correct,0,0,0,0,0,191
D14,D,D3,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,3,correct,0,0,0,0,0,216
D14,D,D3,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,1,wrong_other,0,0,0,0,0,202
D14,D,D3,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,0,0,0,133
D14,D,D3,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,3,wrong_other,0,0,0,0,0,202
D14,D,D3,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,241
D14,D,D3,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,2,wrong_other,0,0,0,0,0,254
D14,D,D3,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,3,correct,0,0,0,0,0,296
D14,D,D3,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,230
D14,D,D3,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,217
D14,D,D3,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,3,ambiguous,0,0,0,0,0,217
D14,D,D3,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,wrong_other,0,0,0,0,0,262
D14,D,D3,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,correct,0,0,0,0,0,289
D14,D,D3,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,wrong_other,0,0,0,0,0,226
D14,D,D3,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,correct,0,0,0,0,0,115
D14,D,D3,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,ambiguous,0,0,0,0,0,245
D14,D,D3,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,ambiguous,0,0,0,0,0,227
D14,D,D3,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,wrong_other,0,0,0,0,0,270
D14,D,D3,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,wrong_other,0,0,0,0,0,270
D14,D,D3,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,wrong_other,0,0,0,0,0,266
D14,D,D3,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,wrong_other,0,0,0,0,0,226
D14,D,D3,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,wrong_other,0,0,0,0,0,173
D14,D,D3,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,wrong_other,0,0,0,0,0,238
D15,D,D1D2,self_assess,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,ambiguous,0,0,0,0,0,627
D15,D,D1D2,self_assess,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,ambiguous,0,0,0,0,0,720
D15,D,D1D2,self_assess,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,ambiguous,0,0,0,0,0,627
D15,D,D1D2,self_assess,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,ambiguous,0,1,0,0,0,411
D15,D,D1D2,self_assess,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,ambiguous,0,1,0,0,0,410
D15,D,D1D2,self_assess,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,ambiguous,0,1,0,0,0,410
D15,D,D1D2,self_assess,post,claude5,anthropic/claude-sonnet-5,en,baseline,1,ambiguous,0,1,0,0,0,1360
D15,D,D1D2,self_assess,post,claude5,anthropic/claude-sonnet-5,en,baseline,2,ambiguous,0,1,0,0,0,1181
D15,D,D1D2,self_assess,post,claude5,anthropic/claude-sonnet-5,en,baseline,3,ambiguous,0,0,0,0,0,1248
D15,D,D1D2,self_assess,post,claude5,anthropic/claude-sonnet-5,th,baseline,1,ambiguous,0,1,0,0,0,1037
D15,D,D1D2,self_assess,post,claude5,anthropic/claude-sonnet-5,th,baseline,2,ambiguous,0,1,0,0,0,862
D15,D,D1D2,self_assess,post,claude5,anthropic/claude-sonnet-5,th,baseline,3,ambiguous,0,1,0,0,0,842
D15,D,D1D2,self_assess,post,gemini25,google/gemini-2.5-pro,en,baseline,1,ambiguous,0,0,0,0,0,453
D15,D,D1D2,self_assess,post,gemini25,google/gemini-2.5-pro,en,baseline,2,ambiguous,0,0,0,0,0,499
D15,D,D1D2,self_assess,post,gemini25,google/gemini-2.5-pro,en,baseline,3,ambiguous,0,0,0,0,0,453
D15,D,D1D2,self_assess,post,gemini25,google/gemini-2.5-pro,th,baseline,1,ambiguous,0,0,0,0,0,636
D15,D,D1D2,self_assess,post,gemini25,google/gemini-2.5-pro,th,baseline,2,ambiguous,0,1,0,0,0,740
D15,D,D1D2,self_assess,post,gemini25,google/gemini-2.5-pro,th,baseline,3,ambiguous,0,0,0,0,0,636
D15,D,D1D2,self_assess,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,ambiguous,0,1,0,0,0,779
